taxid;name;rank
158846;Megamonas;genus
46239;Mesoplasma;genus
46238;Entomoplasma;genus
28070;Gloeothece;genus
1158;Oscillatoria;genus
379;Rhizobium;genus
357;Agrobacterium;genus
1903858;Pseudorhizobium;genus
1525371;Neorhizobium;genus
28105;Sinorhizobium;genus
106591;Ensifer;genus
31;Myxococcaceae;family
39;Archangiaceae;family
161492;Anaeromyxobacter;genus
893;Desulfobulbus;genus
896;Desulfococcus;genus
2299;Desulfosarcina;genus
872;Desulfovibrio;genus
2035811;Pseudodesulfovibrio;genus
28231;Geobacter;genus
890;Desulfuromonas;genus
194;Campylobacter;genus
2321108;Arcobacter group;species
57665;Sulfurospirillum;genus
209;Helicobacter;genus
202746;Sulfurimonas;genus
265570;Sulfurovum;genus
191291;Nautilia;genus
191301;Caminibacter;genus
535;Chromobacterium;genus
32014;Iodobacter;genus
171552;Prevotellaceae;family
2005525;Tannerellaceae;family
2005520;Dysgonomonadaceae;family
171550;Rikenellaceae;family
2005473;Muribaculaceae;family
1853231;Odoribacteraceae;family
816;Bacteroides;genus
836;Porphyromonas;genus
909656;Phocaeicola;genus
1471399;Draconibacterium;genus
237;Flavobacterium;genus
104264;Cellulophaga;genus
363408;Nonlabens;genus
291183;Lacinutrix;genus
326319;Dokdonia;genus
286104;Winogradskyella;genus
1016;Capnocytophaga;genus
252356;Maribacter;genus
111500;Muricauda;genus
153265;Aequorivita;genus
52959;Polaribacter;genus
225842;Formosa;genus
104267;Tenacibaculum;genus
221065;Kordia;genus
76831;Myroides;genus
292691;Gramella;genus
336276;Olleya;genus
444051;Mesoflavibacter;genus
2058174;Antarcticibacterium;genus
261827;Algibacter;genus
308865;Elizabethkingia;genus
2782232;Chryseobacterium group;species
59734;Empedobacter;genus
1778601;Apibacter;genus
89966;Hymenobacter;genus
1379908;Rufibacter;genus
323449;Pontibacter;genus
299566;Adhaeribacter;genus
390846;Echinicola;genus
246875;Algoriphagus;genus
68288;Cyclobacterium;genus
107;Spirosoma;genus
105;Runella;genus
273135;Candidatus Cardinium;genus
123;Pirellula;genus
2483368;Sedimentisphaera;genus
56688;Halorubrum;genus
2251;Haloferax;genus
376170;Haloplanus;genus
2239;Halobacterium;genus
146825;Halorhabdus;genus
63743;Natronomonas;genus
2237;Haloarcula;genus
171163;Halosimplex;genus
203135;Halomicrobium;genus
2175;Methanohalophilus;genus
2207;Methanosarcina;genus
2225;Methanococcoides;genus
395331;Methanoregula;genus
45989;Methanoculleus;genus
12270;Nepovirus;genus
12258;Comovirus;genus
12269;Fabavirus;genus
2499606;Simarterivirinae;species
2499674;Betaarterivirus;genus
40276;Trichovirus;genus
1914295;Prunevirus;genus
12174;Capillovirus;genus
1914293;Divavirus;genus
184751;Vitivirus;genus
1232754;Tepovirus;genus
1914296;Chordovirus;genus
12163;Carlavirus;genus
1914299;Robigovirus;genus
129725;Foveavirus;genus
2560076;Orthoparamyxovirinae;species
2560069;Avulavirinae;species
2560080;Rubulavirinae;species
2842407;Alpharhabdovirinae;species
2842408;Betarhabdovirinae;species
11306;Nucleorhabdovirus;genus
186778;Novirhabdovirus;genus
1884458;Crustavirus;genus
2501972;Berhavirus;genus
1513295;Nyavirus;genus
1883068;Sclerotimonavirus;genus
162387;Metapneumovirus;genus
1868215;Orthopneumovirus;genus
186536;Ebolavirus;genus
1985709;Peropuvirus;genus
186458;Orthobornavirus;genus
2136036;Carbovirus;genus
2507291;Mivirus;genus
2842563;Boscovirus;genus
2843020;Scarabeuvirus;genus
10492;Ranavirus;genus
10494;Lymphocystivirus;genus
10491;Chloriridovirus;genus
10487;Iridovirus;genus
2060094;Aminipila;genus
83461;Corallococcus;genus
32;Myxococcus;genus
2321114;Malaciobacter;genus
2321111;Aliarcobacter;genus
28196;Arcobacter;genus
2321115;Halarcobacter;genus
838;Prevotella;genus
375288;Parabacteroides;genus
195950;Tannerella;genus
239759;Alistipes;genus
59732;Chryseobacterium;genus
2782231;Kaistella;genus
2499616;Thetaarterivirus;genus
2499615;Iotaarterivirus;genus
260964;Henipavirus;genus
2560185;Narmovirus;genus
2560155;Jeilongvirus;genus
11229;Morbillivirus;genus
186938;Respirovirus;genus
2560174;Metaavulavirus;genus
2560194;Orthoavulavirus;genus
2560199;Paraavulavirus;genus
2560195;Orthorubulavirus;genus
2560200;Pararubulavirus;genus
11271;Vesiculovirus;genus
11286;Lyssavirus;genus
1978532;Ledantevirus;genus
1972611;Hapavirus;genus
1985692;Sripuvirus;genus
1972682;Almendravirus;genus
1513299;Sprivivirus;genus
32613;Ephemerovirus;genus
1299306;Tibrovirus;genus
1308858;Sigmavirus;genus
2733252;Ohlsrhavirus;genus
1298653;Perhabdovirus;genus
2560088;Alphanemrhavirus;genus
2733246;Arurhavirus;genus
1985687;Curiovirus;genus
2733254;Sunrhavirus;genus
1513300;Tupavirus;genus
11305;Cytorhabdovirus;genus
1913605;Dichorhavirus;genus
