taxid;name;rank
164750;Helminthosporium victoriae 145S virus;species
764348;Magnaporthe oryzae chrysovirus 1;species
2304034;Colletotrichum fructicola chrysovirus 1;species
1755792;Penicillium janczewskii chrysovirus 1;species
1755793;Penicillium janczewskii chrysovirus 2;species
2066695;Alternaria alternata chrysovirus 1;species
1679238;Fusarium oxysporum f. sp. dianthi mycovirus 1;species
1405299;Botryosphaeria dothidea chrysovirus 1;species
759389;Verticillium dahliae chrysovirus 1;species
399394;Cryphonectria nitschkei chrysovirus 1;species
1587509;Persea americana chrysovirus;species
607716;Aspergillus fumigatus chrysovirus;species
284687;Amasya cherry disease associated chrysovirus;species
2382121;Zea mays chrysovirus 1;species
158372;Penicillium chrysogenum virus;species
1708483;Macrophomina phaseolina chrysovirus 1;species
664255;Anthurium mosaic-associated virus;species
1162393;Raphanus sativas chrysovirus 1;species
1692191;Brassica campestris chrysovirus 1;species
1766766;Colletotrichum gloeosporioides chrysovirus 1;species
1930960;Isaria javanica chrysovirus 1;species
1661257;Sclerotinia sclerotiorum megabirnavirus 1;species
1676267;Rosellinia necatrix megabirnavirus 2-W8;species
33724;Nilaparvata lugens reovirus;species
10990;Rice black streaked dwarf virus;species
77698;Fiji disease virus;species
185954;Mal de Rio Cuarto virus;species
10989;Maize rough dwarf virus;species
519497;Southern rice black-streaked dwarf virus;species
205909;unclassified Cypovirus;species
205895;Cypovirus 1;species
205899;Cypovirus 5;species
205908;Cypovirus 14;species
134606;Trichoplusia ni cypovirus 15;species
1382295;Inachis io cypovirus 2;species
38170;Avian orthoreovirus;species
2170064;Mahlapitsi orthoreovirus;species
75888;Baboon orthoreovirus;species
1157337;Piscine orthoreovirus;species
381638;unclassified Orthoreovirus;species
226613;Reptilian orthoreovirus;species
538123;Mammalian orthoreovirus 3;species
253454;Pulau reovirus;species
311228;Mycoreovirus 1;species
311229;Mycoreovirus 3;species
1840528;Sclerotinia sclerotiorum mycoreovirus 4;species
185782;Aquareovirus C;species
185786;unclassified Aquareovirus;species
465447;American grass carp reovirus;species
173082;Chum salmon reovirus CS;species
994485;Scophthalmus maximus reovirus;species
341721;Aedes pseudoscutellaris reovirus;species
1567404;Fako virus;species
46839;Colorado tick fever virus;species
62352;Eyach virus;species
36427;Rotavirus C;species
28875;Rotavirus A;species
1637496;Rotavirus I;species
335103;Adult diarrheal rotavirus strain J19;species
10942;Human rotavirus B;species
994994;Rotavirus F chicken/03V0568/DEU/2003;species
994995;Rotavirus G chicken/03V0567/DEU/2003;species
1340801;Bat rotavirus;species
884200;Rotavirus D chicken/05V0049/DEU/2005;species
201490;Equine encephalosis virus;species
104581;St Croix River virus;species
40050;African horse sickness virus;species
40051;Bluetongue virus;species
40052;Changuinola virus;species
40053;Corriparta virus;species
40056;Eubenangee virus;species
40057;Lebombo virus;species
40059;Palyam virus;species
40060;Umatilla virus;species
40061;Wallal virus;species
40062;Warrego virus;species
40058;Orungo virus;species
40065;Chenuda virus;species
40067;Wad Medani virus;species
204269;Great Island virus;species
1679172;Chobar Gorge virus;species
306276;Yunnan orbivirus;species
40068;unclassified Orbivirus;species
356862;Peruvian horse sickness virus;species
449133;Epizootic hemorrhagic disease virus (serotype 1 / strain New Jersey);species
104580;Kadipiro virus;species
246280;Liao ning virus;species
649604;Banna virus strain JKT-6423;species
10986;Rice gall dwarf virus;species
10991;Rice dwarf virus;species
411854;Homalodisca vitripennis reovirus;species
1914298;Trivirinae;species
1914297;Quinvirinae;species
1003890;unclassified Betaflexiviridae;species
12176;Potexvirus;genus
140568;Allexivirus;genus
365150;Lolium latent virus;species
174142;Botrytis virus X;species
213034;Sclerotinia sclerotiorum debilitation-associated RNA virus;species
1400526;Donkey orchid symptomless virus;species
12148;Tymovirus;genus
2065033;Bombyx mori latent virus;species
12051;Marafivirus;genus
249185;Maculavirus;genus
330383;unclassified Tymoviridae;species
113553;Poinsettia mosaic virus;species
1871631;Rhizoctonia solani flexivirus 1;species
2338396;Grapevine associated tymo-like virus;species
1888311;Bat tymo-like virus;species
1809243;Fusarium graminearum mycotymovirus 1;species
1502101;Sclerotinia sclerotiorum debilitation-associated RNA virus 2;species
1872710;Fusarium graminearum deltaflexivirus 1;species
1788309;Sclerotinia sclerotiorum deltaflexivirus 1;species
2219092;Sclerotinia sclerotiorum deltaflexivirus 2;species
12160;Closterovirus;genus
67753;Crinivirus;genus
217160;Ampelovirus;genus
1513308;Velarivirus;genus
1493829;Persimmon virus B;species
2024724;Actinidia virus 1;species
1206566;Blueberry virus A;species
940280;Carnation yellow fleck virus;species
12316;Ilarvirus;genus
12300;Bromovirus;genus
12304;Cucumovirus;genus
413970;Anulavirus;genus
33773;Olive latent virus 2;species
2052851;Sambucus virus S;species
12321;Alfalfa mosaic virus;species
12234;Tobamovirus;genus
12291;Furovirus;genus
186886;Pomovirus;genus
1527522;unclassified Virgaviridae;species
12293;Tobravirus;genus
119492;Pecluvirus;genus
12327;Barley stripe mosaic virus;species
1920772;Gentian ovary ringspot virus;species
2003394;Alphaendornavirus;genus
2003395;Betaendornavirus;genus
1680130;unclassified Endornaviridae;species
39760;Idaeovirus;genus
659660;Japanese holly fern mottle virus;species
2022856;Blunervirus;genus
675070;Cilevirus;genus
1513278;Hibiscus green spot virus 2;species
37124;Chikungunya virus;species
332097;Rio Negro virus;species
2169701;Onyong-nyong virus;species
11020;Barmah Forest virus;species
11021;Eastern equine encephalitis virus;species
11024;Highlands J virus;species
11023;Middelburg virus;species
11033;Semliki Forest virus;species
11034;Sindbis virus;species
11036;Venezuelan equine encephalitis virus;species
11039;Western equine encephalitis virus;species
60875;Mucambo virus;species
60877;Tonate virus;species
44158;Aura virus;species
48543;Whataroa virus;species
48544;Fort Morgan virus;species
2083198;Everglades virus;species
2083199;Mosso das Pedras virus;species
1231903;Eilat virus;species
59300;Getah virus;species
59301;Mayaro virus;species
59302;Ndumu virus;species
59305;Bebaru virus;species
60879;Cabassou virus;species
60876;Pixuna virus;species
1440170;Madariaga virus;species
1159195;Southern elephant seal virus;species
1930825;Tai Forest alphavirus;species
78540;Sleeping disease virus;species
1678141;Orthohepevirus;genus
1009842;unclassified Hepeviridae;species
1016879;Cutthroat trout virus;species
85651;Omegatetravirus;genus
2109379;unclassified Alphatetraviridae;species
85652;Nudaurelia capensis beta virus;species
143901;Benyvirus;genus
2364281;Wheat stripe mosaic virus;species
1299309;Alphanecrovirus;genus
186457;Aureusvirus;genus
12141;Tombusvirus;genus
1911599;Alphacarmovirus;genus
1911601;Gammacarmovirus;genus
1911602;Pelarspovirus;genus
186844;Panicovirus;genus
1911600;Betacarmovirus;genus
1299311;Betanecrovirus;genus
944580;Trailing lespedeza virus 1;species
137556;Maize necrotic streak virus;species
12138;Maize chlorotic mottle virus;species
146762;Oat chlorotic stunt virus;species
676234;Furcraea necrotic streak virus;species
60714;Galinsoga mosaic virus;species
2560614;Nectarine stem pitting associated virus;species
2169984;Barley yellow dwarf virus MAV;species
2169985;Barley yellow dwarf virus PAS;species
2169986;Barley yellow dwarf virus PAV;species
2169987;Barley yellow dwarf virus kerII;species
2170544;Apple luteovirus 1;species
12041;Bean leafroll virus;species
12049;Soybean dwarf virus;species
1912598;Cherry associated luteovirus;species
474454;Rose spring dwarf-associated virus;species
2054409;Apple-associated luteovirus;species
224578;Barley yellow dwarf virus GAV;species
2304516;Culex-associated Tombus-like virus;species
1884832;Gompholobium virus A;species
2315813;Yongsan tombus-like virus 1;species
2021212;Rice virus A;species
68033;Carrot mottle virus;species
47736;Carrot mottle mimic virus;species
47740;Groundnut rosette virus;species
473784;Opium poppy mosaic virus;species
1817526;Ixeridium yellow mottle virus 2;species
184020;Tobacco bushy top virus;species
193120;Pea enation mosaic virus 2;species
1538549;Ethiopian tobacco bushy top virus;species
1435450;Sclerotinia sclerotiorum umbra-like virus 1;species
12267;Red clover necrotic mosaic virus;species
12268;Carnation ringspot virus;species
28348;Sweet clover necrotic mosaic virus;species
35297;Striped jack nervous necrosis virus;species
43761;Barfin flounder nervous necrosis virus;species
43763;Redspotted grouper nervous necrosis virus;species
43764;Tiger puffer nervous necrosis virus;species
430911;Penaeus vannamei nodavirus;species
222557;Macrobrachium rosenbergii nodavirus;species
977912;Orsay virus;species
977913;Santeuil nodavirus;species
1241918;Le Blanc nodavirus;species
103782;Pariacoto virus;species
12285;Black beetle virus;species
12286;Boolarra virus;species
12288;Nodamura virus;species
12287;Flock House virus;species
1547219;Lake Sinai virus;species
1983561;Lake Sinai Virus NE;species
1983562;Lake Sinai Virus SA1;species
1983563;Lake Sinai Virus SA2;species
1983564;Lake Sinai Virus TO;species
1704090;Human hepegivirus;species
1729141;Human pegivirus 2;species
985683;Donggang virus;species
1708574;Mercadeo virus;species
1708654;Parramatta River virus;species
631267;Chaoyang virus;species
1254420;Nanay virus;species
1125677;Hanko virus;species
2045186;Kampung Karu virus;species
1456752;Kama virus;species
577122;T'Ho virus;species
1691889;Spanish goat encephalitis virus;species
218849;Kamiti River virus;species
1302179;Palm Creek virus;species
1566298;Paraiso Escondido virus;species
486494;Nounane virus;species
390844;Culex flavivirus;species
390845;Aedes flavivirus;species
161675;Tamana bat virus;species
64317;Sokoluk virus;species
64318;Spondweni virus;species
31658;Cell fusing agent virus;species
1244565;Ochlerotatus caspius flavivirus;species
1244563;Culex theileri flavivirus;species
673515;Mosquito flavivirus;species
11053;Dengue virus 1;species
11060;Dengue virus 2;species
11069;Dengue virus 3;species
11070;Dengue virus 4;species
33745;Hepatitis C virus genotype 4;species
33746;Hepatitis C virus genotype 5;species
1544901;Hepatitis C virus genotype 7;species
40271;Hepatitis C virus genotype 2;species
42182;Hepatitis C virus genotype 6;species
356114;Hepatitis C virus genotype 3;species
63746;Hepatitis C virus (isolate H77);species
1281454;Rodent hepacivirus;species
2202225;Hepacivirus P;species
1746066;Wenling shark virus;species
1325446;Bat hepacivirus;species
1633878;Bovine hepacivirus;species
1416349;Equine hepacivirus JPN3/JAPAN/2013;species
2014960;Linda virus;species
1562066;Norway rat pestivirus;species
1873455;Atypical porcine pestivirus 1;species
11096;Classical swine fever virus;species
358769;Classical swine fever virus - Alfort/187;species
11572;Orthobunyavirus;genus
39718;unclassified Peribunyaviridae;species
1980533;Herbevirus;genus
2560198;Pacuvirus;genus
1608075;Shuangao Insect Virus 1;species
11584;Phlebovirus;genus
12329;Tenuivirus;genus
2733256;Bandavirus;genus
1980420;Goukovirus;genus
2734594;Uukuvirus;genus
1980421;Phasivirus;genus
1608095;Wenzhou Shrimp Virus 1;species
1608101;Wuhan Fly Virus 1;species
1608139;Wuhan horsefly Virus;species
1911436;Pidgey virus;species
1922884;Hubei diptera virus 3;species
1922885;Hubei diptera virus 4;species
1922903;Hubei lepidoptera virus 1;species
1892236;Mothra virus;species
2024604;Citrus concave gum-associated virus;species
2027354;Laurel Lake virus;species
1653395;Reptarenavirus;genus
1653394;Mammarenavirus;genus
208898;unclassified Arenaviridae;species
2116466;Wenling frogfish arenavirus 1;species
2560196;Orthotospovirus;genus
2613861;unclassified Tospoviridae;species
1980517;Orthonairovirus;genus
1608060;Sanxia Water Strider Virus 1;species
1608068;Shayang Spider Virus 1;species
1980538;Orthophasmavirus;genus
1608076;Shuangao Insect Virus 2;species
1608107;Wuhan Insect virus 2;species
1664809;Jonchet virus;species
1664810;Ferak virus;species
2315724;Athtab bunya-like virus;species
2315803;Yongsan bunyavirus 1;species
2501367;Mobatvirus;genus
1980442;Orthohantavirus;genus
2501368;Thottimvirus;genus
1980426;European mountain ash ringspot-associated emaravirus;species
1980427;Fig mosaic emaravirus;species
1980429;Pigeonpea sterility mosaic emaravirus 1;species
1980430;Pigeonpea sterility mosaic emaravirus 2;species
1980431;Raspberry leaf blotch emaravirus;species
1980433;Rose rosette emaravirus;species
1980428;High Plains wheat mosaic emaravirus;species
1776763;Actinidia chlorotic ringspot-associated virus;species
35323;Thogotovirus;genus
11320;Influenza A virus;species
55987;Salmon isavirus;species
11553;Influenza C virus (C/Ann Arbor/1/50);species
1566309;Wellfleet Bay virus;species
1173138;Influenza D virus (D/swine/Oklahoma/1334/2011);species
518987;Influenza B virus (B/Lee/1940);species
11158;Paramyxoviridae;family
11270;Rhabdoviridae;family
1513294;Nyamiviridae;family
1883067;Mymonaviridae;family
11244;Pneumoviridae;family
11266;Filoviridae;family
2501986;Artoviridae;family
178830;Bornaviridae;family
1884455;Anphevirus;genus
1884456;Arlivirus;genus
1435457;Sclerotinia sclerotiorum negative-stranded RNA virus 3;species
1195087;Sunshine Coast virus;species
2501952;Chuviridae;family
1922937;Hubei myriapoda virus 8;species
1922862;Hubei coleoptera virus 3;species
2364200;Blechmonas luni narnavirus 1;species
2364201;Blechomonas wendygibsoni narnavirus 1;species
2364202;Blechomonas maslovi narnavirus 1;species
1849532;Fusarium poae narnavirus 2;species
1849531;Fusarium poae narnavirus 1;species
1856627;Phytomonas serpens narnavirus 1;species
908834;Grapevine associated narnavirus-1;species
12024;Pseudomonas phage PRR1;species
1235640;Enterobacteria phage M;species
1206300;Enterobacteria phage Hgal1;species
1206313;Enterobacteria phage C-1 INW-2012;species
1016852;Banana streak CA virus;species
671126;Pelargonium vein banding virus;species
1459800;Hibiscus bacilliform virus GD1;species
52996;Dioscorea bacilliform virus;species
647294;Sweet potato badnavirus B;species
2056878;Cacao Bacilliform SriLanka Virus;species
2056880;Cacao swollen shoot Ghana J virus;species
2056881;Cacao swollen shoot Ghana K virus;species
2056882;Cacao swollen shoot Ghana L virus;species
2056886;Cacao swollen shoot Ghana R virus;species
334778;Banana streak virus Acuminata Yunnan;species
353769;unclassified Gammaretrovirus;species
394239;Koala retrovirus;species
11636;Reticuloendotheliosis virus;species
11768;Feline leukemia virus;species
11786;Murine leukemia virus;species
11809;Moloney murine sarcoma virus;species
11840;Gibbon ape leukemia virus;species
168238;Porcine endogenous retrovirus E;species
194441;Primate T-lymphotropic virus 2;species
194440;Primate T-lymphotropic virus 1;species
11901;Bovine leukemia virus;species
347956;unclassified Deltaretrovirus;species
39101;Simian T-lymphotropic virus 3;species
347957;unclassified Betaretrovirus;species
11746;Jaagsiekte sheep retrovirus;species
11757;Mouse mammary tumor virus;species
11855;Mason-Pfizer monkey virus;species
11856;Squirrel monkey retrovirus;species
11864;Avian leukosis virus;species
353825;unclassified Alpharetrovirus;species
11878;Avian sarcoma virus CT10;species
11884;Y73 sarcoma virus;species
11885;Fujinami sarcoma virus;species
11886;Rous sarcoma virus;species
354090;UR2 sarcoma virus;species
36370;Jembrana disease virus;species
2169971;Visna-maedi virus;species
11657;Bovine immunodeficiency virus;species
11660;Caprine arthritis encephalitis virus;species
11665;Equine infectious anemia virus;species
11673;Feline immunodeficiency virus;species
11676;Human immunodeficiency virus 1;species
11709;Human immunodeficiency virus 2;species
11663;Ovine lentivirus;species
32615;Puma lentivirus 14;species
159122;Simian immunodeficiency virus SIV-mnd 2;species
2169894;Puma feline foamy virus;species
53182;Feline foamy virus;species
2170194;Central cimpanzee simian foamy virus;species
2170195;Eastern chimpanzee simian foamy virus;species
2170197;Guenon simian foamy virus;species
2170198;Japanese macaque simian foamy virus;species
2170199;Rhesus macaque simian foamy virus;species
2170200;Spider monkey simian foamy virus;species
2170206;Yellow-breasted capuchin simian foamy virus;species
2170201;Squirrel monkey simian foamy virus;species
2170204;Western lowland gorilla simian foamy virus;species
2170205;White-tufted-ear marmoset simian foamy virus;species
221703;Simian foamy virus Pongo pygmaeus pygmaeus;species
338079;African green monkey simian foamy virus;species
11642;Simian foamy virus;species
753670;Pea necrotic yellow dwarf virus;species
67585;Milk vetch dwarf virus;species
36772;Subterranean clover stunt virus;species
2038729;Black medic leaf roll virus;species
283824;Faba bean necrotic stunt virus;species
2056780;Cow vetch latent virus;species
59817;Faba bean necrotic yellows virus;species
1436892;Pea yellow stunt virus;species
12585;Banana bunchy top virus;species
438782;Abaca bunchy top virus;species
1868219;Bat associated circovirus 2;species
1868218;Bat associated circovirus 1;species
1868221;Porcine circovirus 3;species
1475143;Mink circovirus;species
459957;Swan circovirus;species
133704;Porcine circovirus 1;species
324685;Duck circovirus;species
1642515;Zebra finch circovirus;species
2003310;Bat associated circovirus 5;species
2003311;Bat associated circovirus 6;species
2003312;Bat associated circovirus 7;species
345249;unclassified Circovirus;species
759938;Barbel circovirus;species
400121;Gull circovirus;species
400122;Finch circovirus;species
2169823;Bat associated circovirus 9;species
142661;Canary circovirus;species
146032;Goose circovirus;species
1194757;Canine circovirus;species
345250;Raven circovirus;species
2003313;Bat associated circovirus 8;species
85708;Porcine circovirus 2;species
349370;Starling circovirus;species
77856;Beak and feather disease virus;species
2294094;Paguma larvata circovirus;species
2304514;Culex circovirus-like virus;species
1126411;Silurus glanis circovirus;species
1195373;Rhinolophus ferrumequinum circovirus 1;species
743290;Chimpanzee stool avian-like circovirus Chimp17;species
743300;Human stool-associated circular virus NG13;species
126070;Columbid circovirus;species
1732201;Tadarida brasiliensis circovirus 1;species
1475062;Porcine stool-associated circular virus 4;species
1475063;Porcine stool-associated circular virus 5;species
1574422;Dromedary stool-associated circular ssDNA virus;species
1788441;Circovirus-like genome DCCV-13;species
1676184;Chimpanzee faeces associated circular DNA virus 1;species
1611039;Mosquito circovirus;species
2006642;Garrulus glandarius associated circular virus 1;species
1548712;Circoviridae SFBeef;species
1353241;Fur seal faeces associated circular DNA virus;species
1844928;Avian-like circovirus;species
1618232;Avon-Heathcote Estuary associated circular virus 1;species
1618233;Avon-Heathcote Estuary associated circular virus 10;species
1618234;Avon-Heathcote Estuary associated circular virus 11;species
1618236;Avon-Heathcote Estuary associated circular virus 13;species
1618237;Avon-Heathcote Estuary associated circular virus 14;species
1618238;Avon-Heathcote Estuary associated circular virus 15;species
1618239;Avon-Heathcote Estuary associated circular virus 16;species
1618240;Avon-Heathcote Estuary associated circular virus 17;species
1618235;Avon-Heathcote Estuary associated circular virus 12;species
1618242;Avon-Heathcote Estuary associated circular virus 19;species
1618244;Avon-Heathcote Estuary associated circular virus 20;species
1618245;Avon-Heathcote Estuary associated circular virus 21;species
1618248;Avon-Heathcote Estuary associated circular virus 24;species
1618249;Avon-Heathcote Estuary associated circular virus 25;species
1618250;Avon-Heathcote Estuary associated circular virus 26;species
1618252;Avon-Heathcote Estuary associated circular virus 28;species
1618253;Avon-Heathcote Estuary associated circular virus 29;species
1618254;Avon-Heathcote Estuary associated circular virus 3;species
1618255;Avon-Heathcote Estuary associated circular virus 4;species
1618258;Avon-Heathcote Estuary associated circular virus 7;species
1618257;Avon-Heathcote Estuary associated circular virus 6;species
1618259;Avon-Heathcote Estuary associated circular virus 8;species
1618260;Avon-Heathcote Estuary associated circular virus 9;species
1618256;Avon-Heathcote Estuary associated circular virus 5;species
1128073;Meles meles circovirus-like virus;species
1618243;Avon-Heathcote Estuary associated circular virus 2;species
1618246;Avon-Heathcote Estuary associated circular virus 22;species
1618247;Avon-Heathcote Estuary associated circular virus 23;species
1618251;Avon-Heathcote Estuary associated circular virus 27;species
2017081;Human fecal virus Jorvi2;species
2017082;Human fecal virus Jorvi3;species
2017083;Human fecal virus Jorvi4;species
2017724;Porcine stool-associated circular virus/BEL/15V010;species
1788437;Circovirus-like genome DCCV-1;species
1788438;Circovirus-like genome DCCV-10;species
1788439;Circovirus-like genome DCCV-11;species
1788440;Circovirus-like genome DCCV-12;species
1788442;Circovirus-like genome DCCV-2;species
1788443;Circovirus-like genome DCCV-3;species
1788444;Circovirus-like genome DCCV-4;species
1788446;Circovirus-like genome DCCV-6;species
1788447;Circovirus-like genome DCCV-7;species
1788448;Circovirus-like genome DCCV-8;species
1788451;Circovirus-like genome DHCV-2;species
1788452;Circovirus-like genome DHCV-3;species
1788455;Circovirus-like genome DHCV-6;species
1788445;Circovirus-like genome DCCV-5;species
1788449;Circovirus-like genome DCCV-9;species
1788450;Circovirus-like genome DHCV-1;species
1788454;Circovirus-like genome DHCV-5;species
1692242;Aiptasia sp. sea anemone associated circular virus;species
1692244;Calanoida sp. copepod associated circular virus;species
1692246;Callinectes sapidus associated circular virus;species
1692248;Farfantepenaeus duorarum pink shrimp associated circular virus;species
1692250;Gammarus sp. amphipod associated circular virus;species
1692251;Hermit crab associated circular genome;species
1692252;Hermit crab associated circular virus;species
1692253;Littorina sp. associated circular virus;species
1692255;Marine snail associated circular virus;species
1692256;Mytilus sp. clam associated circular virus;species
1692257;Palaemonetes intermedius brackish grass shrimp associated circular virus;species
1692258;Palaemonetes kadiakensis Mississippi grass shrimp associated circular virus;species
1692260;Paramuricea placomus associated circular virus;species
1692262;Primnoa pacifica coral associated circular virus;species
1692261;Petrochirus diogenes giant hermit crab associated circular virus;species
1692263;Sicyonia brevirostris associated circular virus;species
1692259;Palaemonetes sp. common grass shrimp associated circular virus;species
1105385;Po-Circo-like virus 41;species
1105386;Po-Circo-like virus 51;species
2057942;Pleurochrysis carterae circular virus;species
2480191;Ecklonia radiata-associated virus 1;species
2480193;Ecklonia radiata-associated virus 3;species
2480195;Ecklonia radiata-associated virus 5;species
2480197;Ecklonia radiata-associated virus 7;species
2480198;Ecklonia radiata-associated virus 8;species
1692243;Artemia melana sponge associated circular genome;species
1692245;Callinectes ornatus blue crab associated circular virus;species
1692247;Didemnum sp. Sea Squirt associated virus;species
1692249;Fiddler Crab associated circular virus;species
1692254;Lytechinus variegatus variable sea urchin associated circular virus;species
1634476;Apteryx rowi circovirus-like virus;species
1105383;Po-Circo-like virus 21;species
1574360;Dragonfly associated cyclovirus 6;species
1574361;Dragonfly associated cyclovirus 7;species
1574362;Dragonfly associated cyclovirus 8;species
2038728;Human associated cyclovirus 10;species
2169856;Mouse associated cyclovirus 1;species
2006585;Duck associated cyclovirus 1;species
2109365;Chicken associated cyclovirus 2;species
2050038;Cockroach associated cyclovirus 1;species
1987731;Bat associated cyclovirus 6;species
1987732;Bat associated cyclovirus 7;species
1987733;Bat associated cyclovirus 8;species
1987734;Bat associated cyclovirus 9;species
1987736;Bat associated cyclovirus 11;species
1987738;Bat associated cyclovirus 13;species
1234882;Dragonfly associated cyclovirus 4;species
1234879;Dragonfly associated cyclovirus 1;species
1234880;Dragonfly associated cyclovirus 2;species
1234881;Dragonfly associated cyclovirus 3;species
1234883;Dragonfly associated cyclovirus 5;species
1987730;unclassified Cyclovirus;species
2050596;Chicken associated cyclovirus 1;species
2050585;Bat associated cyclovirus 2;species
2050586;Bat associated cyclovirus 3;species
2050587;Bat associated cyclovirus 4;species
1345637;Human cyclovirus VS5700009;species
1348500;Cyclovirus VN;species
795381;Bat cyclovirus GF-4c;species
1520935;Cyclovirus SL-108277;species
1755290;Indian encephalitis associated cyclovirus;species
1592764;Cyclovirus TsCyV-1_JP-NUBS-2014;species
742915;Cyclovirus PK5006;species
742916;Cyclovirus PK5034;species
742917;Cyclovirus PK5222;species
742918;Cyclovirus PK5510;species
742920;Cyclovirus Chimp11;species
742922;Cyclovirus NG12;species
742923;Cyclovirus NG14;species
742924;Cyclovirus TN25;species
942032;Cyclovirus PKbeef23/PAK/2009;species
942034;Cyclovirus PKgoat11/PAK/2009;species
942035;Cyclovirus bat/USA/2009;species
1795983;Pacific flying fox associated cyclovirus-1;species
1795984;Pacific flying fox associated cyclovirus-2;species
1795985;Pacific flying fox associated cyclovirus-3;species
1673638;Cyclovirus Equ1;species
1572237;Bat circovirus POA/2012/II;species
1572239;Bat circovirus POA/2012/VI;species
2293273;Arboreal ant associated circular virus 1;species
2293301;Soft spider associated circular virus 1;species
1530454;Feline cyclovirus;species
1379692;Circoviridae 1 LDMD-2013;species
1379695;Circoviridae 2 LDMD-2013;species
1379707;Circoviridae 3 LDMD-2013;species
1379710;Circoviridae 6 LDMD-2013;species
1379711;Circoviridae 7 LDMD-2013;species
1379712;Circoviridae 8 LDMD-2013;species
1379713;Circoviridae 9 LDMD-2013;species
1379714;Circoviridae 10 LDMD-2013;species
1379715;Circoviridae 11 LDMD-2013;species
1379720;Circoviridae 16 LDMD-2013;species
1379719;Circoviridae 15 LDMD-2013;species
1379723;Circoviridae 19 LDMD-2013;species
1379725;Circoviridae 21 LDMD-2013;species
1379718;Circoviridae 14 LDMD-2013;species
1379717;Circoviridae 13 LDMD-2013;species
1379708;Circoviridae 4 LDMD-2013;species
1379709;Circoviridae 5 LDMD-2013;species
1379722;Circoviridae 18 LDMD-2013;species
2169933;Chicken associated huchismacovirus 2;species
2169934;Human associated huchismacovirus 1;species
2169932;Chicken associated huchismacovirus 1;species
2169936;Human associated huchismacovirus 3;species
2169935;Human associated huchismacovirus 2;species
2498817;unclassified Huchismacovirus;species
1843749;Bovine faeces associated smacovirus 1;species
1843754;Bovine faeces associated smacovirus 6;species
2169876;Camel associated drosmacovirus 1;species
2169877;Camel associated drosmacovirus 2;species
1843753;Bovine faeces associated smacovirus 5;species
2170105;Camel associated porprismacovirus 1;species
2170106;Camel associated porprismacovirus 2;species
2170107;Camel associated porprismacovirus 3;species
2170108;Camel associated porprismacovirus 4;species
2170109;Chimpanzee associated porprismacovirus 1;species
2170110;Chimpanzee associated porprismacovirus 2;species
2170111;Gorilla associated porprismacovirus 1;species
2170112;Howler monkey associated porprismacovirus 1;species
2170114;Human associated porprismacovirus 2;species
2170115;Lemur associated porprismacovirus 1;species
2170117;Porcine associated porprismacovirus 10;species
2170119;Porcine associated porprismacovirus 3;species
2170120;Porcine associated porprismacovirus 4;species
2170121;Porcine associated porprismacovirus 5;species
2170123;Porcine associated porprismacovirus 7;species
2170122;Porcine associated porprismacovirus 6;species
2170124;Porcine associated porprismacovirus 8;species
2170125;Porcine associated porprismacovirus 9;species
2170126;Rat associated porprismacovirus 1;species
2170130;Turkey associated porprismacovirus 1;species
2496631;unclassified Porprismacovirus;species
1843750;Bovine faeces associated smacovirus 2;species
1843756;Sheep faeces associated smacovirus 1;species
1843757;Sheep faeces associated smacovirus 2;species
1843758;Sheep faeces associated smacovirus 3;species
1328031;Porcine stool-associated circular virus 2;species
1820158;Human feces smacovirus 2;species
1843751;Bovine faeces associated smacovirus 3;species
1127491;Circoviridae bovine stool/BK/KOR/2011;species
1592122;Odonata-associated circular virus 21;species
2170140;Chaetoceros protobacilladnavirus 1;species
2170142;Chaetoceros protobacilladnavirus 3;species
2170143;Chaetoceros protobacilladnavirus 4;species
1379694;Bacillariodnavirus LDMD-2013;species
1382995;Chaetoceros sp. DNA virus 7;species
1941435;Amphibola crenata associated bacilladnavirus 1;species
1941436;Amphibola crenata associated bacilladnavirus 2;species
196691;Tobacco leaf rugose virus;species
229634;Papaya leaf curl China virus;species
229636;Tomato leaf curl China virus;species
393599;East African cassava mosaic Kenya virus;species
291027;unclassified Begomovirus;species
1737555;Passionfruit leaf distortion virus;species
263001;Tomato leaf curl Java virus;species
33726;Mungbean yellow mosaic virus;species
1213406;Jatropha mosaic Nigeria virus;species
361697;Boerhavia yellow spot virus;species
296190;Tomato golden vein virus;species
361731;Desmodium leaf distortion virus;species
591160;Bhendi yellow vein Bhubhaneswar virus;species
1738045;Andrographis yellow vein leaf curl virus;species
1246650;Blechum interveinal chlorosis virus;species
329290;Malvastrum leaf curl virus;species
263793;Horsegram yellow mosaic virus;species
1312724;Vigna yellow mosaic virus;species
526476;Tomato leaf curl Palampur virus;species
297249;Tomato yellow leaf curl Guangdong virus;species
100755;Sweet potato leaf curl virus;species
35341;Watermelon chlorotic stunt virus;species
1608257;Tomato latent virus;species
1772258;Pavonia mosaic virus;species
559878;Clerodendrum golden mosaic China virus;species
199587;Hollyhock leaf crumple virus;species
1051966;Squash yellow mild mottle virus;species
134599;Tomato rugose mosaic virus;species
134681;Cucurbit leaf crumple virus;species
1904880;Macroptilium bright mosaic virus;species
1904881;Macroptilium common mosaic virus;species
1904884;Wissadula yellow mosaic virus;species
1904883;Sida chlorotic vein virus;species
1904882;Sida angular mosaic virus;species
